Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
533;26,592;298;874;298;874;0;0;0;278,11;0;-1;0;0;0;400,24;0;400,24;
534;26,642;298;874;298;874;1;0;1;279,11;0;0;20,01;0;20,01;165,78;400,24;-800,48;
535;26,692;298;875;298;875;1,41;1;-1;280,53;1;-1;28,29;20,01;-20,01;-165,78;-800,48;400,24;
536;26,742;299;874;299;874;1;-1;0;281,53;0;-1;20,01;-20,01;0;-400,24;400,24;0;
537;26,792;298;874;298;874;0;0;0;281,53;0;-1;0;0;0;566,02;-400,24;400,24;
538;26,8419;298;874;298;874;1,41;-1;1;282,94;-1;0;28,29;-20,01;20,01;-165,78;800,48;-400,24;
539;26,8919;297;875;297;875;1;1;0;283,94;0;0;20,01;20,01;0;-400,24;-400,24;0;
540;26,9419;298;875;298;875;0;0;0;283,94;0;0;0;0;0;400,24;-400,24;0;
541;26,9919;298;875;298;875;1;-1;0;284,94;-1;0;20,01;-20,01;0;-400,24;400,24;0;
542;27,0419;297;875;297;875;0;0;0;284,94;-1;0;0;0;0;400,24;400,24;0;
543;27,0919;297;875;297;875;1;1;0;285,94;0;0;20,01;20,01;0;0;-400,24;-400,24;
544;27,1419;298;875;298;875;1;0;-1;286,94;0;-1;20,01;0;-20,01;165,78;-400,24;800,48;
545;27,1918;298;874;298;874;1,41;-1;1;288,36;-1;0;28,29;-20,01;20,01;-165,78;800,48;-400,24;
546;27,2418;297;875;297;875;1;1;0;289,36;0;0;20,01;20,01;0;0;-800,48;0;
547;27,2918;298;875;298;875;1;-1;0;290,36;-1;0;20,01;-20,01;0;-400,24;400,24;0;
548;27,3418;297;875;297;875;0;0;0;290,36;-1;0;0;0;0;566,02;400,24;-400,24;
549;27,3918;297;875;297;875;1,41;1;-1;291,77;0;-1;28,29;20,01;-20,01;0;-800,48;800,48;
550;27,4418;298;874;298;874;1,41;-1;1;293,18;-1;0;28,29;-20,01;20,01;-566,02;400,24;-400,24;
551;27,4918;297;875;297;875;0;0;0;293,18;-1;0;0;0;0;566,02;400,24;-400,24;
552;27,5417;297;875;297;875;1,41;1;-1;294,6;0;-1;28,29;20,01;-20,01;0;-800,48;800,48;
553;27,5917;298;874;298;874;1,41;-1;1;296,01;-1;0;28,29;-20,01;20,01;-165,78;800,48;-400,24;
554;27,6417;297;875;297;875;1;1;0;297,01;0;0;20,01;20,01;0;0;-400,24;-400,24;
555;27,6917;298;875;298;875;1;0;-1;298,01;0;-1;20,01;0;-20,01;0;0;800,48;
556;27,7417;298;874;298;874;1;0;1;299,01;0;0;20,01;0;20,01;0;-400,24;-400,24;
557;27,7917;298;875;298;875;1;-1;0;300,01;-1;0;20,01;-20,01;0;-400,24;400,24;0;
558;27,8416;297;875;297;875;0;0;0;300,01;-1;0;0;0;0;400,24;400,24;0;
559;27,8916;297;875;297;875;1;1;0;301,01;0;0;20,01;20,01;0;-400,24;-400,24;0;
560;27,9416;298;875;298;875;0;0;0;301,01;0;0;0;0;0;0;0;0;
561;27,9916;298;875;298;875;0;0;0;301,01;0;0;0;0;0;0;0;0;
562;28,0416;298;875;298;875;0;0;0;301,01;0;0;0;0;0;200,12;200,12;0;
563;28,0916;298;875;298;875;1;1;0;302,01;1;0;10;10;0;300,18;-500,3;0;
565;28,1915;299;875;299;875;2;-2;0;304,01;-1;0;40,01;-40,01;0;-400,24;800,48;-400,24;
566;28,2415;297;875;297;875;1;0;-1;305,01;-1;-1;20,01;0;-20,01;0;0;800,48;
567;28,2915;297;874;297;874;1;0;1;306,01;-1;0;20,01;0;20,01;-400,24;0;-400,24;
568;28,3415;297;875;297;875;0;0;0;306,01;-1;0;0;0;0;400,24;400,24;0;
569;28,3915;297;875;297;875;1;1;0;307,01;0;0;20,01;20,01;0;-400,24;-400,24;0;
570;28,4415;298;875;298;875;0;0;0;307,01;0;0;0;0;0;0;0;0;
571;28,4915;298;875;298;875;0;0;0;307,01;0;0;0;0;0;0;0;0;
572;28,5414;298;875;298;875;0;0;0;307,01;0;0;0;0;0;0;0;0;
573;28,5914;298;875;298;875;0;0;0;307,01;0;0;0;0;0;0;0;0;
574;28,6414;298;875;298;875;0;0;0;307,01;0;0;0;0;0;200,12;-200,12;0;
575;28,6914;298;875;298;875;1;-1;0;308,01;-1;0;10;-10;0;-100,06;100,06;0;
577;28,7914;297;875;297;875;0;0;0;308,01;-1;0;0;0;0;400,24;400,24;0;
578;28,8413;297;875;297;875;1;1;0;309,01;0;0;20,01;20,01;0;0;-800,48;0;
579;28,8913;298;875;298;875;1;-1;0;310,01;-1;0;20,01;-20,01;0;0;800,48;0;
580;28,9413;297;875;297;875;1;1;0;311,01;0;0;20,01;20,01;0;-400,24;-400,24;0;
581;28,9913;298;875;298;875;0;0;0;311,01;0;0;0;0;0;400,24;400,24;0;
582;29,0413;298;875;298;875;1;1;0;312,01;1;0;20,01;20,01;0;400,24;-1200,72;0;
583;29,0913;299;875;299;875;2;-2;0;314,01;-1;0;40,01;-40,01;0;-400,24;800,48;-400,24;
584;29,1413;297;875;297;875;1;0;-1;315,01;-1;-1;20,01;0;-20,01;0;0;800,48;
585;29,1912;297;874;297;874;1;0;1;316,01;-1;0;20,01;0;20,01;0;400,24;-400,24;
586;29,2412;297;875;297;875;1;1;0;317,01;0;0;20,01;20,01;0;-400,24;-400,24;0;
587;29,2912;298;875;298;875;0;0;0;317,01;0;0;0;0;0;0;0;0;
588;29,3412;298;875;298;875;0;0;0;317,01;0;0;0;0;0;566,02;-400,24;-400,24;
589;29,3912;298;875;298;875;1,41;-1;-1;318,43;-1;-1;28,29;-20,01;-20,01;0;800,48;800,48;
590;29,4412;297;874;297;874;1,41;1;1;319,84;0;0;28,29;20,01;20,01;-566,02;-400,24;-400,24;
591;29,4912;298;875;298;875;0;0;0;319,84;0;0;0;0;0;0;0;0;
592;29,5411;298;875;298;875;0;0;0;319,84;0;0;0;0;0;400,24;0;-400,24;
593;29,5911;298;875;298;875;1;0;-1;320,84;0;-1;20,01;0;-20,01;0;0;800,48;
594;29,6411;298;874;298;874;1;0;1;321,84;0;0;20,01;0;20,01;-400,24;0;-400,24;
595;29,6911;298;875;298;875;0;0;0;321,84;0;0;0;0;0;0;0;0;
596;29,7411;298;875;298;875;0;0;0;321,84;0;0;0;0;0;0;0;0;
597;29,7911;298;875;298;875;0;0;0;321,84;0;0;0;0;0;400,24;-400,24;0;
598;29,841;298;875;298;875;1;-1;0;322,84;-1;0;20,01;-20,01;0;0;800,48;0;
599;29,891;297;875;297;875;1;1;0;323,84;0;0;20,01;20,01;0;-400,24;-400,24;0;
600;29,941;298;875;298;875;0;0;0;323,84;0;0;0;0;0;400,24;0;-400,24;
601;29,991;298;875;298;875;1;0;-1;324,84;0;-1;20,01;0;-20,01;0;0;800,48;
602;30,041;298;874;298;874;1;0;1;325,84;0;0;20,01;0;20,01;-400,24;0;-400,24;
603;30,091;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
604;30,141;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
605;30,1909;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
606;30,2409;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
607;30,2909;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
608;30,3409;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
609;30,3909;298;875;298;875;0;0;0;325,84;0;0;0;0;0;0;0;0;
610;30,4409;298;875;298;875;0;0;0;325,84;0;0;0;0;0;400,24;-400,24;0;
611;30,4909;298;875;298;875;1;-1;0;326,84;-1;0;20,01;-20,01;0;-400,24;400,24;0;
612;30,5408;297;875;297;875;0;0;0;326,84;-1;0;0;0;0;400,24;400,24;0;
613;30,5908;297;875;297;875;1;1;0;327,84;0;0;20,01;20,01;0;-400,24;-400,24;0;
614;30,6408;298;875;298;875;0;0;0;327,84;0;0;0;0;0;400,24;-400,24;0;
615;30,6908;298;875;298;875;1;-1;0;328,84;-1;0;20,01;-20,01;0;0;800,48;0;
616;30,7408;297;875;297;875;1;1;0;329,84;0;0;20,01;20,01;0;-400,24;-400,24;0;
617;30,7908;298;875;298;875;0;0;0;329,84;0;0;0;0;0;0;0;0;
618;30,8407;298;875;298;875;0;0;0;329,84;0;0;0;0;0;0;0;0;
619;30,8907;298;875;298;875;0;0;0;329,84;0;0;0;0;0;0;0;0;
620;30,9407;298;875;298;875;0;0;0;329,84;0;0;0;0;0;0;0;0;
621;30,9907;298;875;298;875;0;0;0;329,84;0;0;0;0;0;400,24;-400,24;0;
622;31,0407;298;875;298;875;1;-1;0;330,84;-1;0;20,01;-20,01;0;0;800,48;0;
623;31,0907;297;875;297;875;1;1;0;331,84;0;0;20,01;20,01;0;0;-400,24;-400,24;
624;31,1407;298;875;298;875;1;0;-1;332,84;0;-1;20,01;0;-20,01;0;0;800,48;
625;31,1906;298;874;298;874;1;0;1;333,84;0;0;20,01;0;20,01;-400,24;0;-400,24;
626;31,2406;298;875;298;875;0;0;0;333,84;0;0;0;0;0;400,24;400,24;0;
627;31,2906;298;875;298;875;1;1;0;334,84;1;0;20,01;20,01;0;0;-800,48;0;
628;31,3406;299;875;299;875;1;-1;0;335,84;0;0;20,01;-20,01;0;-400,24;400,24;0;
629;31,3906;298;875;298;875;0;0;0;335,84;0;0;0;0;0;0;0;0;
630;31,4406;298;875;298;875;0;0;0;335,84;0;0;0;0;0;0;0;0;
631;31,4906;298;875;298;875;0;0;0;335,84;0;0;0;0;0;400,24;400,24;0;
632;31,5405;298;875;298;875;1;1;0;336,84;1;0;20,01;20,01;0;0;-800,48;0;
633;31,5905;299;875;299;875;1;-1;0;337,84;0;0;20,01;-20,01;0;-400,24;400,24;0;
634;31,6405;298;875;298;875;0;0;0;337,84;0;0;0;0;0;0;0;0;
635;31,6905;298;875;298;875;0;0;0;337,84;0;0;0;0;0;0;0;0;
636;31,7405;298;875;298;875;0;0;0;337,84;0;0;0;0;0;0;0;0;
637;31,7905;298;875;298;875;0;0;0;337,84;0;0;0;0;0;400,24;400,24;0;
638;31,8404;298;875;298;875;1;1;0;338,84;1;0;20,01;20,01;0;0;-800,48;0;
639;31,8904;299;875;299;875;1;-1;0;339,84;0;0;20,01;-20,01;0;0;800,48;0;
640;31,9404;298;875;298;875;1;1;0;340,84;1;0;20,01;20,01;0;400,24;-1200,72;0;
641;31,9904;299;875;299;875;2;-2;0;342,84;-1;0;40,01;-40,01;0;-400,24;1200,72;0;
642;32,0404;297;875;297;875;1;1;0;343,84;0;0;20,01;20,01;0;-400,24;-400,24;0;
643;32,0904;298;875;298;875;0;0;0;343,84;0;0;0;0;0;0;0;0;
644;32,1404;298;875;298;875;0;0;0;343,84;0;0;0;0;0;0;0;0;
645;32,1903;298;875;298;875;0;0;0;343,84;0;0;0;0;0;0;0;0;
646;32,2403;298;875;298;875;0;0;0;343,84;0;0;0;0;0;0;0;0;
647;32,2903;298;875;298;875;0;0;0;343,84;0;0;0;0;0;0;0;0;
648;32,3403;298;875;298;875;0;0;0;343,84;0;0;0;0;0;400,24;400,24;0;
649;32,3903;298;875;298;875;1;1;0;344,84;1;0;20,01;20,01;0;0;-800,48;0;
650;32,4403;299;875;299;875;1;-1;0;345,84;0;0;20,01;-20,01;0;0;400,24;-400,24;
651;32,4903;298;875;298;875;1;0;-1;346,84;0;-1;20,01;0;-20,01;-400,24;0;400,24;
652;32,5402;298;874;298;874;0;0;0;346,84;0;-1;0;0;0;400,24;0;400,24;
653;32,5902;298;874;298;874;1;0;1;347,84;0;0;20,01;0;20,01;-400,24;0;-400,24;
654;32,6402;298;875;298;875;0;0;0;347,84;0;0;0;0;0;0;0;0;
655;32,6902;298;875;298;875;0;0;0;347,84;0;0;0;0;0;0;0;0;
656;32,7402;298;875;298;875;0;0;0;347,84;0;0;0;0;0;0;0;0;
657;32,7902;298;875;298;875;0;0;0;347,84;0;0;0;0;0;0;0;0;
658;32,8401;298;875;298;875;0;0;0;347,84;0;0;0;0;0;0;0;0;
659;32,8901;298;875;298;875;0;0;0;347,84;0;0;0;0;0;400,24;400,24;0;
660;32,9401;298;875;298;875;1;1;0;348,84;1;0;20,01;20,01;0;0;-800,48;0;
661;32,9901;299;875;299;875;1;-1;0;349,84;0;0;20,01;-20,01;0;-400,24;400,24;0;
662;33,0401;298;875;298;875;0;0;0;349,84;0;0;0;0;0;400,24;0;-400,24;
663;33,0901;298;875;298;875;1;0;-1;350,84;0;-1;20,01;0;-20,01;0;0;800,48;
664;33,1401;298;874;298;874;1;0;1;351,84;0;0;20,01;0;20,01;165,78;-400,24;0;
665;33,19;298;875;298;875;1,41;-1;1;353,25;-1;1;28,29;-20,01;20,01;0;800,48;-800,48;
666;33,24;297;876;297;876;1,41;1;-1;354,67;0;0;28,29;20,01;-20,01;-566,02;-400,24;400,24;
667;33,29;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
668;33,34;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
669;33,39;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
670;33,44;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
671;33,49;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
672;33,5399;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
673;33,5899;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
674;33,6399;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
675;33,6899;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
676;33,7399;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
677;33,7899;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
678;33,8398;298;875;298;875;0;0;0;354,67;0;0;0;0;0;0;0;0;
679;33,8898;298;875;298;875;0;0;0;354,67;0;0;0;0;0;400,24;400,24;0;
680;33,9398;298;875;298;875;1;1;0;355,67;1;0;20,01;20,01;0;-200,12;-600,36;0;
681;33,9898;299;875;299;875;1;-1;0;356,67;0;0;10;-10;0;100,06;300,18;0;
683;34,0898;298;875;298;875;1;1;0;357,67;1;0;20,01;20,01;0;0;-800,48;0;
684;34,1398;299;875;299;875;1;-1;0;358,67;0;0;20,01;-20,01;0;-400,24;400,24;0;
685;34,1897;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
687;34,2897;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
690;34,4397;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
691;34,4897;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
692;34,5396;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
693;34,5896;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
694;34,6396;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
695;34,6896;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
696;34,7396;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
697;34,7896;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
698;34,8395;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
699;34,8895;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
700;34,9395;298;875;298;875;0;0;0;358,67;0;0;0;0;0;0;0;0;
701;34,9895;298;875;298;875;0;0;0;358,67;0;0;0;0;0;400,24;-400,24;0;
702;35,0395;298;875;298;875;1;-1;0;359,67;-1;0;20,01;-20,01;0;-400,24;400,24;0;
703;35,0895;297;875;297;875;0;0;0;359,67;-1;0;0;0;0;400,24;400,24;0;
704;35,1395;297;875;297;875;1;1;0;360,67;0;0;20,01;20,01;0;0;-800,48;0;
705;35,1894;298;875;298;875;1;-1;0;361,67;-1;0;20,01;-20,01;0;0;800,48;0;
706;35,2394;297;875;297;875;1;1;0;362,67;0;0;20,01;20,01;0;-400,24;-400,24;0;
707;35,2894;298;875;298;875;0;0;0;362,67;0;0;0;0;0;400,24;0;-400,24;
708;35,3394;298;875;298;875;1;0;-1;363,67;0;-1;20,01;0;-20,01;0;0;800,48;
709;35,3894;298;874;298;874;1;0;1;364,67;0;0;20,01;0;20,01;-400,24;0;-400,24;
710;35,4394;298;875;298;875;0;0;0;364,67;0;0;0;0;0;400,24;400,24;0;
711;35,4894;298;875;298;875;1;1;0;365,67;1;0;20,01;20,01;0;-200,12;-600,36;0;
712;35,5393;299;875;299;875;1;-1;0;366,67;0;0;10;-10;0;-100,06;100,06;0;
714;35,6393;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
716;35,7393;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
717;35,7893;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
718;35,8392;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
719;35,8892;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
721;35,9892;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
722;36,0392;298;875;298;875;0;0;0;366,67;0;0;0;0;0;0;0;0;
723;36,0892;298;875;298;875;0;0;0;366,67;0;0;0;0;0;400,24;0;-400,24;
724;36,1392;298;875;298;875;1;0;-1;367,67;0;-1;20,01;0;-20,01;0;0;800,48;
725;36,1891;298;874;298;874;1;0;1;368,67;0;0;20,01;0;20,01;0;0;-800,48;
726;36,2391;298;875;298;875;1;0;-1;369,67;0;-1;20,01;0;-20,01;0;0;800,48;
727;36,2891;298;874;298;874;2;0;2;371,67;0;1;20,01;0;20,01;0;0;-400,24;
729;36,3891;298;876;298;876;1;0;-1;372,67;0;0;20,01;0;-20,01;-400,24;0;400,24;
730;36,4391;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
731;36,4891;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
734;36,639;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
735;36,689;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
736;36,739;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
737;36,789;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
738;36,8389;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
739;36,8889;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
740;36,9389;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
741;36,9889;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
742;37,0389;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
746;37,2388;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
752;37,5387;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
753;37,5887;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
754;37,6387;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
755;37,6887;298;875;298;875;0;0;0;372,67;0;0;0;0;0;0;0;0;
758;37,8386;298;875;298;875;0;0;0;372,67;0;0;0;0;0;188,67;133,41;133,41;
761;37,9886;298;875;298;875;1,41;1;1;374,08;1;1;28,29;20,01;20,01;0;-800,48;-800,48;
762;38,0386;299;876;299;876;1,41;-1;-1;375,5;0;0;28,29;-20,01;-20,01;-165,78;400,24;800,48;
763;38,0886;298;875;298;875;1;0;1;376,5;0;1;20,01;0;20,01;-300,18;0;-500,3;
764;38,1386;298;876;298;876;1;0;-1;377,5;0;0;5;0;-5;-25,02;0;25,02;
768;38,3385;298;875;298;875;0;0;0;377,5;0;0;0;0;0;44,47;0;44,47;
771;38,4885;298;875;298;875;1;0;1;378,5;0;1;6,67;0;6,67;-22,24;0;-66,71;
774;38,6384;298;876;298;876;1;0;-1;379,5;0;0;3,33;0;-3,33;-11,12;0;11,12;
780;38,9383;298;875;298;875;0;0;0;379,5;0;0;0;0;0;566,02;400,24;400,24;
781;38,9883;298;875;298;875;1,41;1;1;380,91;1;1;28,29;20,01;20,01;0;-800,48;-800,48;
782;39,0383;299;876;299;876;1,41;-1;-1;382,33;0;0;28,29;-20,01;-20,01;-566,02;400,24;400,24;
783;39,0883;298;875;298;875;0;0;0;382,33;0;0;0;0;0;0;0;0;
789;39,3882;298;875;298;875;0;0;0;382,33;0;0;0;0;0;0;0;0;
791;39,4882;298;875;298;875;0;0;0;382,33;0;0;0;0;0;0;0;0;
792;39,5381;298;875;298;875;0;0;0;382,33;0;0;0;0;0;0;0;0;
802;40,038;298;875;298;875;0;0;0;382,33;0;0;0;0;0;0;0;0;
805;40,1879;298;875;298;875;0;0;0;382,33;0;0;0;0;0;400,24;0;-400,24;
806;40,2379;298;875;298;875;1;0;-1;383,33;0;-1;20,01;0;-20,01;0;0;800,48;
807;40,2879;298;874;298;874;1;0;1;384,33;0;0;20,01;0;20,01;-400,24;0;-400,24;
808;40,3379;298;875;298;875;0;0;0;384,33;0;0;0;0;0;0;0;0;
816;40,7378;298;875;298;875;0;0;0;384,33;0;0;0;0;0;200,12;0;-200,12;
818;40,8377;298;875;298;875;1;0;-1;385,33;0;-1;20,01;0;-20,01;0;0;800,48;
819;40,8877;298;874;298;874;1;0;1;386,33;0;0;20,01;0;20,01;-400,24;0;-400,24;
820;40,9377;298;875;298;875;0;0;0;386,33;0;0;0;0;0;0;0;0;
822;41,0377;298;875;298;875;0;0;0;386,33;0;0;0;0;0;12,13;0;-12,13;
825;41,1876;298;875;298;875;1;0;-1;387,33;0;-1;1,82;0;-1,82;33,08;0;39,69;
836;41,7375;298;874;298;874;1;0;1;388,33;0;0;20,01;0;20,01;-350,21;0;-450,27;
837;41,7875;298;875;298;875;1;0;-1;389,33;0;-1;2,5;0;-2,5;18,76;0;31,27;
845;42,1873;298;874;298;874;1;0;1;390,33;0;0;10;0;10;-100,06;0;-100,06;
847;42,2873;298;875;298;875;0;0;0;390,33;0;0;0;0;0;0;0;0;
848;42,3373;298;875;298;875;0;0;0;390,33;0;0;0;0;0;0;0;0;
858;42,8371;298;875;298;875;0;0;0;390,33;0;0;0;0;0;0;0;0;
880;43,9368;298;875;298;875;0;0;0;390,33;0;0;0;0;0;16,01;0;-16,01;
881;43,9868;298;875;298;875;1;0;-1;391,33;0;-1;0,8;0;-0,8;0,69;1,33;0,64;
906;45,2364;298;874;298;874;1;1;0;392,33;1;-1;1,67;1,67;0;20,8;-19,46;16,68;
918;45,8362;299;874;299;874;1,41;-1;1;393,74;0;0;14,15;-10;10;-141,51;100,06;-100,06;
920;45,9362;298;875;298;875;0;0;0;393,74;0;0;0;0;0;2,1;1,48;-1,48;
930;46,4361;298;875;298;875;1,41;1;-1;395,15;1;-1;1,05;0,74;-0,74;-0,37;-0,83;0,83;
957;47,7857;299;874;299;874;1,41;-1;1;396,57;0;0;0,54;-0,38;0,38;0,89;0,15;-1,25;
1009;50,3849;298;875;298;875;1;0;-1;397,57;0;-1;2,86;0;-2,86;49,01;0;65,35;
1016;50,7348;298;874;298;874;1;0;1;398,57;0;0;20,01;0;20,01;-400,24;0;-400,24;
1017;50,7848;298;875;298;875;0;0;0;398,57;0;0;0;0;0;25,02;0;-25,02;
1019;50,8847;298;875;298;875;1;0;-1;399,57;0;-1;2,5;0;-2,5;43,78;0;56,28;
1027;51,2846;298;874;298;874;1;0;1;400,57;0;0;20,01;0;20,01;-400,24;0;-400,24;
1028;51,3346;298;875;298;875;0;0;0;400,57;0;0;0;0;0;0;0;0;
1034;51,6345;298;875;298;875;0;0;0;400,57;0;0;0;0;0;28,59;0;-28,59;
1036;51,7345;298;875;298;875;1;0;-1;401,57;0;-1;2,86;0;-2,86;-6,53;0;9,8;
1043;52,0844;298;874;298;874;1;0;1;402,57;0;0;0,57;0;0,57;-0,33;0;-0,33;
1078;53,8338;298;875;298;875;0;0;0;402,57;0;0;0;0;0;0;0;0;
1115;55,6833;298;875;298;875;0;0;0;402,57;0;0;0;0;0;1,32;0;-1,32;
1131;56,4831;298;875;298;875;1;0;-1;403,57;0;-1;1,05;0;-1,05;1,9;0;4,12;
1150;57,4328;298;874;298;874;1;0;1;404,57;0;0;2,86;0;2,86;-8,17;0;-8,17;
1157;57,7827;298;875;298;875;0;0;0;404,57;0;0;0;0;0;0;0;0;
1166;58,2325;298;875;298;875;0;0;0;404,57;0;0;0;0;0;0;0;0;
1167;58,2825;298;875;298;875;0;0;0;404,57;0;0;0;0;0;0,54;0,38;-0,38;
1202;60,032;298;875;298;875;1,41;1;-1;405,98;1;-1;0,94;0,67;-0,67;-0,63;-0,44;0,44;
1232;61,5315;299;874;299;874;0;0;0;405,98;1;-1;0;0;0;566,02;-400,24;400,24;
1233;61,5815;299;874;299;874;1,41;-1;1;407,4;0;0;28,29;-20,01;20,01;-283,01;600,36;-600,36;
1234;61,6315;298;875;298;875;1,41;1;-1;408,81;1;-1;14,15;10;-10;-119,74;-115,45;115,45;
1236;61,7315;299;874;299;874;1,41;-1;1;410,23;0;0;2,18;-1,54;1,54;-3,35;2,37;-2,37;
1249;62,3813;298;875;298;875;0;0;0;410,23;0;0;0;0;0;0;0;0;
1257;62,7812;298;875;298;875;0;0;0;0;0;0;0;0;0;0;0;0;
